crosswalk_id,district,address,crosswalk_type,latitude,longitude,has_pedestrian_light,has_audio_signal,has_push_button,is_raised_crosswalk,has_traffic_safety_detail,accessibility_score,route_recommendation_tier,support_evidence,nearest_audio_signal_id,nearest_audio_signal_distance_m,nearest_push_button_id,nearest_push_button_distance_m,data_reference_date,coordinate_note
06-0000045304,동작구,동작구 노량진동 324-1도,일단(화살표없음),37.50803228,126.9504566,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000045317,동작구,동작구 본동 30-68대,일단(화살표없음),37.50958932,126.9556916,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000045320,동작구,동작구 사당동 708-526 천,일단(화살표없음),37.49171961,126.9704921,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000045321,동작구,동작구 사당동 708-526 천,일단(화살표없음),37.49128879,126.9709439,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000045322,동작구,동작구 사당동 170-2답,일단(화살표없음),37.48986749,126.972217,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000045323,동작구,동작구 사당동 1159-2 도,일단(화살표없음),37.48986393,126.9723473,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000046185,동작구,동작구 동작동 산42-7임,일단(화살표없음),37.50543004,126.9727097,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000046433,동작구,동작구 상도동 363-193도,일단(화살표없음),37.50583972,126.9358875,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000046434,동작구,동작구 상도동 363-241도,일단(화살표없음),37.50580753,126.936167,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000046435,동작구,동작구 상도동 363-193도,일단(화살표없음),37.50573255,126.9362096,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000046436,동작구,동작구 사당동 228-1 도,일단(화살표없음),37.48573916,126.9666471,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000046438,동작구,동작구 사당동 산21-9 공,일단(화살표없음),37.49230805,126.9697785,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000046439,동작구,동작구 신대방동 344-194 대,일단(화살표없음),37.49483917,126.9272068,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048039,동작구,동작구 흑석동 341-11 도,이단(화살표있음),37.51030547,126.9606917,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048040,동작구,동작구 흑석동 342 대,일단(화살표없음),37.51016264,126.9607148,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048041,동작구,동작구 흑석동 341-11 도,일단(화살표없음),37.51028264,126.9605173,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048042,동작구,동작구 흑석동 341-11 도,이단(화살표있음),37.5101441,126.9605452,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048043,동작구,동작구 흑석동 341-11 도,일단(화살표없음),37.50899813,126.9611481,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048044,동작구,동작구 흑석동 341-11 도,일단(화살표없음),37.50923741,126.9606544,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048045,동작구,동작구 흑석동 342 대,일단(화살표없음),37.50941084,126.9606541,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048127,동작구,동작구 사당동 170-1 도,일단(화살표없음),37.48965429,126.9717897,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048128,동작구,동작구 사당동 169-25도,일단(화살표없음),37.48875571,126.9720549,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048131,동작구,동작구 사당동 169-25도,일단(화살표없음),37.48851663,126.9723481,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048132,동작구,동작구 사당동 1159-2 도,이단(화살표있음),37.4878309,126.973112,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048133,동작구,동작구 사당동 1159-2 도,일단(화살표없음),37.48780481,126.9733103,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048134,동작구,동작구 사당동 1159-2 도,이단(화살표있음),37.48763998,126.9733218,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048356,동작구,동작구 사당동 1157 대,일단(화살표없음),37.48870979,126.9739937,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048731,동작구,동작구 사당동,일단(화살표없음),37.49294881,126.9624846,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048732,동작구,동작구 사당동 1160-2 도,이단(화살표있음),37.49219776,126.9628329,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048733,동작구,동작구 사당동 1160-2 도,이단(화살표있음),37.49219441,126.9629699,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048734,동작구,동작구 사당동 1160-2 도,이단(화살표있음),37.49208079,126.9627298,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048736,동작구,동작구 사당동 1160-2 도,일단(화살표없음),37.49142103,126.9632556,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048738,동작구,동작구 사당동 1160-2 도,일단(화살표없음),37.49093403,126.9634339,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048741,동작구,동작구 사당동 1160-2 도,일단(화살표없음),37.49002337,126.9625258,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000048742,동작구,동작구 사당동 190-236도,일단(화살표없음),37.48992385,126.9624908,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049088,동작구,동작구 흑석동 172-5 도,일단(화살표없음),37.51140364,126.9608725,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049089,동작구,동작구 흑석동 341-11 도,이단(화살표있음),37.51094789,126.9612995,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049090,동작구,동작구 노량진동 315-142 도,일단(화살표없음),37.50585428,126.9394476,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049129,동작구,동작구 상도1동 676-3도,일단(화살표없음),37.50381232,126.9493579,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049130,동작구,동작구 상도1동 676-3도,일단(화살표없음),37.50404786,126.9490848,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049137,동작구,동작구 노량진동 40-90도,일단(화살표없음),37.51318605,126.9373582,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049138,동작구,동작구 노량진동 40-90도,일단(화살표없음),37.51320246,126.9376875,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049141,동작구,동작구 노량진동 310-95 도,일단(화살표없음),37.50592312,126.9397285,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049209,동작구,동작구 상도동 210-6 도,일단(화살표없음),37.49650832,126.9430258,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049241,동작구,동작구 신대방동 345-6도,일단(화살표없음),37.49802016,126.9282064,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049244,동작구,동작구 노량진동 59-48도,일단(화살표없음),37.51341884,126.9415549,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049354,동작구,동작구 대방동 466-41도,일단(화살표없음),37.50497825,126.9224776,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049365,동작구,동작구 신대방동 699-4도,일단(화살표없음),37.48579892,126.9042126,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049513,동작구,동작구 흑석동 76-80대,일단(화살표없음),37.50039793,126.9624431,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000049674,동작구,동작구 대방동 408-1천,일단(화살표없음),37.49902931,126.9280508,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000050754,동작구,동작구 상도동 159-19도,일단(화살표없음),37.50187374,126.9457605,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000051154,동작구,동작구 동작동 58-30대,일단(화살표없음),37.49316196,126.9805172,N,N,N,Y,N,1,basic,고원식횡단보도,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000051155,동작구,동작구 동작동 58-100대,일단(화살표없음),37.49310336,126.9806113,N,N,N,Y,N,1,basic,고원식횡단보도,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000051157,동작구,동작구 동작동 58-100대,일단(화살표없음),37.49319555,126.9806254,N,N,N,Y,N,1,basic,고원식횡단보도,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000051308,동작구,동작구 신대방동 470-10대,이단(화살표있음),37.49528989,126.9145815,Y,N,N,N,N,1,basic,보행등,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000051309,동작구,동작구 신대방동 492-200학,일단(화살표없음),37.495327,126.9144541,Y,N,N,N,N,1,basic,보행등,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052061,동작구,동작구 신대방동 686-80 도,일단(화살표없음),37.48577697,126.904983,N,N,N,Y,N,1,basic,고원식횡단보도,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052066,동작구,동작구 신대방동 686-79 도,일단(화살표없음),37.48600514,126.9056866,N,N,N,Y,N,1,basic,고원식횡단보도,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052886,동작구,동작구 대방동 17-5도,대각선횡단보도,37.50875704,126.9322008,Y,N,N,N,N,1,basic,보행등,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052899,동작구,동작구 사당동 105-21도,대각선횡단보도,37.4874773,126.9750281,Y,N,N,N,N,1,basic,보행등,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000055927,동작구,동작구 상도동 329-3도,일단(화살표없음),37.5060001,126.9405095,N,N,N,Y,N,1,basic,고원식횡단보도,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000040943,동작구,동작구 상도동 산65-244 임,일단(화살표없음),37.49414594,126.9436741,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000040944,동작구,동작구 상도동 214-1 도,일단(화살표없음),37.49421405,126.9435961,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000051156,동작구,동작구 동작동 58-30대,일단(화살표없음),37.49308577,126.980508,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000051158,동작구,동작구 사당동 741-4 도,일단(화살표없음),37.49200896,126.9796774,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000051159,동작구,동작구 사당동 43-26대,일단(화살표없음),37.492115,126.9796683,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000051204,동작구,동작구 신대방동 724-1 도,일단(화살표없음),37.4987127,126.9252657,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000051205,동작구,동작구 대방동 408-2천,일단(화살표없음),37.49858393,126.9246427,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052060,동작구,동작구 신대방동 686-48대,일단(화살표없음),37.48583707,126.9048872,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052062,동작구,동작구 신대방동 686-80 도,일단(화살표없음),37.48575167,126.9054681,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052063,동작구,동작구 신대방동 686-79 도,일단(화살표없음),37.48581235,126.9055766,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052064,동작구,동작구 신대방동 701-12도,일단(화살표없음),37.48569051,126.9055394,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052065,동작구,동작구 신대방동 701-12도,일단(화살표없음),37.4857594,126.9056845,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052067,동작구,동작구 신대방동 686-48대,일단(화살표없음),37.48610142,126.9056496,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052068,동작구,동작구 신대방동 719-4 도,일단(화살표없음),37.48644256,126.9058851,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052069,동작구,동작구 신대방동 686-79 도,일단(화살표없음),37.48633753,126.9058825,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052071,동작구,동작구 신대방동 686-59도,일단(화살표없음),37.48633141,126.9059685,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052277,동작구,동작구 동작동 333-6 도,일단(화살표없음),37.49383882,126.9815349,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052851,동작구,동작구 대방동 503-2도,이단(화살표있음),37.50852075,126.9263561,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052852,동작구,동작구 대방동 68-82구,일단(화살표없음),37.50615743,126.9327912,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000052854,동작구,동작구 노량진동 223-9도,일단(화살표없음),37.50965798,126.9456155,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000053554,동작구,동작구 노량진동 118-14도,이단(화살표있음),37.5107297,126.9446342,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000053555,동작구,동작구 노량진동 118-14도,일단(화살표없음),37.51058953,126.944774,N,N,N,N,N,0,insufficient,보행지원시설 확인 정보 없음,,,,,2026-03-20,source_columns_swapped_and_normalized
